净值日期,单位净值,累计净值,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2018-06-20,1.0435,1.0435,2018-06-20,1.0435,1.0435,,,1,0.28,开放申购,开放赎回,,,,
2018-06-21,1.0422,1.0422,2018-06-21,1.0422,1.0422,,,1,-0.12,开放申购,开放赎回,,,,
2018-06-22,1.0437,1.0437,2018-06-22,1.0437,1.0437,,,1,0.14,开放申购,开放赎回,,,,
2018-06-25,1.0394,1.0394,2018-06-25,1.0394,1.0394,,,1,-0.41,开放申购,开放赎回,,,,
2018-06-26,1.0358,1.0358,2018-06-26,1.0358,1.0358,,,1,-0.35,开放申购,开放赎回,,,,
2018-06-27,1.0287,1.0287,2018-06-27,1.0287,1.0287,,,1,-0.69,开放申购,开放赎回,,,,
2018-06-28,1.0261,1.0261,2018-06-28,1.0261,1.0261,,,1,-0.25,开放申购,开放赎回,,,,
2018-06-29,1.0294,1.0294,2018-06-29,1.0294,1.0294,,,1,0.32,开放申购,开放赎回,,,,
2018-06-30,1.0294,1.0294,2018-06-30,1.0294,1.0294,,,0,,开放申购,开放赎回,,,,
2018-07-02,1.0256,1.0256,2018-07-02,1.0256,1.0256,,,1,-0.37,暂停申购,暂停赎回,,,,
2018-07-03,1.0244,1.0244,2018-07-03,1.0244,1.0244,,,1,-0.12,开放申购,开放赎回,,,,
2018-07-04,1.0233,1.0233,2018-07-04,1.0233,1.0233,,,1,-0.11,开放申购,开放赎回,,,,
2018-07-05,1.0243,1.0243,2018-07-05,1.0243,1.0243,,,1,0.10,开放申购,开放赎回,,,,
2018-08-31,1.0204,1.0204,2018-08-31,1.0204,1.0204,,,1,-0.19,开放申购,开放赎回,,,,
2018-09-03,1.022,1.0220,2018-09-03,1.0220,1.0220,,,1,0.16,开放申购,开放赎回,,,,
2018-09-04,1.025,1.0250,2018-09-04,1.0250,1.0250,,,1,0.29,开放申购,开放赎回,,,,
2018-09-05,1.0169,1.0169,2018-09-05,1.0169,1.0169,,,1,-0.79,开放申购,开放赎回,,,,
2018-09-06,1.0135,1.0135,2018-09-06,1.0135,1.0135,,,1,-0.33,开放申购,开放赎回,,,,
2018-09-07,1.0095,1.0095,2018-09-07,1.0095,1.0095,,,1,-0.39,开放申购,开放赎回,,,,
2018-09-10,1.004,1.0040,2018-09-10,1.0040,1.0040,,,1,-0.54,开放申购,开放赎回,,,,
2018-09-11,1.0042,1.0042,2018-09-11,1.0042,1.0042,,,1,0.02,开放申购,开放赎回,,,,
2018-09-12,1.0007,1.0007,2018-09-12,1.0007,1.0007,,,1,-0.35,开放申购,开放赎回,,,,
2018-09-13,1.0031,1.0031,2018-09-13,1.0031,1.0031,,,1,0.24,开放申购,开放赎回,,,,
2018-09-14,0.9991,0.9991,2018-09-14,0.9991,0.9991,,,1,-0.40,开放申购,开放赎回,,,,
2018-09-17,0.9959,0.9959,2018-09-17,0.9959,0.9959,,,1,-0.32,开放申购,开放赎回,,,,
2018-09-18,1.0046,1.0046,2018-09-18,1.0046,1.0046,,,1,0.87,开放申购,开放赎回,,,,
2018-09-19,1.0089,1.0089,2018-09-19,1.0089,1.0089,,,1,0.43,开放申购,开放赎回,,,,
2018-09-20,1.0081,1.0081,2018-09-20,1.0081,1.0081,,,1,-0.08,暂停申购,暂停赎回,,,,
2018-09-21,1.0183,1.0183,2018-09-21,1.0183,1.0183,,,1,1.01,暂停申购,暂停赎回,,,,
2018-09-25,1.0166,1.0166,2018-09-25,1.0166,1.0166,,,1,-0.17,开放申购,开放赎回,,,,
2018-09-26,1.0214,1.0214,2018-09-26,1.0214,1.0214,,,1,0.47,开放申购,开放赎回,,,,
2018-09-27,1.0202,1.0202,2018-09-27,1.0202,1.0202,,,1,-0.12,暂停申购,暂停赎回,,,,
2018-09-28,1.021,1.0210,2018-09-28,1.0210,1.0210,,,1,0.08,暂停申购,暂停赎回,,,,
2018-11-05,0.9988,0.9988,2018-11-05,0.9988,0.9988,,,1,-0.35,开放申购,开放赎回,,,,
2018-11-06,0.9977,0.9977,2018-11-06,0.9977,0.9977,,,1,-0.11,开放申购,开放赎回,,,,
2018-11-07,0.9963,0.9963,2018-11-07,0.9963,0.9963,,,1,-0.14,开放申购,开放赎回,,,,
2018-11-08,0.9977,0.9977,2018-11-08,0.9977,0.9977,,,1,0.14,开放申购,开放赎回,,,,
2018-11-09,0.9891,0.9891,2018-11-09,0.9891,0.9891,,,1,-0.86,开放申购,开放赎回,,,,
2018-11-12,0.9896,0.9896,2018-11-12,0.9896,0.9896,,,1,0.05,开放申购,开放赎回,,,,
2018-11-13,0.9903,0.9903,2018-11-13,0.9903,0.9903,,,1,0.07,开放申购,开放赎回,,,,
2018-11-14,0.9868,0.9868,2018-11-14,0.9868,0.9868,,,1,-0.35,开放申购,开放赎回,,,,
2018-11-15,0.9893,0.9893,2018-11-15,0.9893,0.9893,,,1,0.25,开放申购,开放赎回,,,,
2018-11-16,0.9889,0.9889,2018-11-16,0.9889,0.9889,,,1,-0.04,开放申购,开放赎回,,,,
2018-11-19,0.9918,0.9918,2018-11-19,0.9918,0.9918,,,1,0.29,开放申购,开放赎回,,,,
2018-11-20,0.9835,0.9835,2018-11-20,0.9835,0.9835,,,1,-0.84,开放申购,开放赎回,,,,
2018-11-21,0.9837,0.9837,2018-11-21,0.9837,0.9837,,,1,0.02,开放申购,开放赎回,,,,
2018-11-22,0.9815,0.9815,2018-11-22,0.9815,0.9815,,,1,-0.22,开放申购,开放赎回,,,,
2018-11-23,0.976,0.9760,2018-11-23,0.9760,0.9760,,,1,-0.56,开放申购,开放赎回,,,,
2018-11-26,0.9758,0.9758,2018-11-26,0.9758,0.9758,,,1,-0.02,开放申购,开放赎回,,,,
2018-11-27,0.9753,0.9753,2018-11-27,0.9753,0.9753,,,1,-0.05,开放申购,开放赎回,,,,
2018-11-28,0.979,0.9790,2018-11-28,0.9790,0.9790,,,1,0.38,开放申购,开放赎回,,,,
2018-11-29,0.9758,0.9758,2018-11-29,0.9758,0.9758,,,1,-0.33,开放申购,开放赎回,,,,
2018-11-30,0.9779,0.9779,2018-11-30,0.9779,0.9779,,,1,0.22,开放申购,开放赎回,,,,
2018-12-31,0.973,0.9730,2018-12-31,0.9730,0.9730,,,0,,开放申购,开放赎回,,,,
2019-01-02,0.9721,0.9721,2019-01-02,0.9721,0.9721,,,1,-0.08,开放申购,开放赎回,,,,
2019-01-03,0.9723,0.9723,2019-01-03,0.9723,0.9723,,,1,0.02,开放申购,开放赎回,,,,
2019-01-04,0.9729,0.9729,2019-01-04,0.9729,0.9729,,,1,0.06,开放申购,开放赎回,,,,
2019-01-07,0.9728,0.9728,2019-01-07,0.9728,0.9728,,,1,-0.01,开放申购,开放赎回,,,,
2019-01-08,0.9727,0.9727,2019-01-08,0.9727,0.9727,,,1,-0.01,开放申购,开放赎回,,,,
2019-01-09,0.9729,0.9729,2019-01-09,0.9729,0.9729,,,1,0.02,开放申购,开放赎回,,,,
2019-01-10,0.9727,0.9727,2019-01-10,0.9727,0.9727,,,1,-0.02,开放申购,开放赎回,,,,
2019-01-11,0.9727,0.9727,2019-01-11,0.9727,0.9727,,,1,0.00,开放申购,开放赎回,,,,
2019-01-14,0.9727,0.9727,2019-01-14,0.9727,0.9727,,,1,0.00,开放申购,开放赎回,,,,
2019-01-15,0.9727,0.9727,2019-01-15,0.9727,0.9727,,,1,0.00,开放申购,开放赎回,,,,
2019-01-16,0.9731,0.9731,2019-01-16,0.9731,0.9731,,,1,0.04,开放申购,开放赎回,,,,
2019-01-17,0.9733,0.9733,2019-01-17,0.9733,0.9733,,,1,0.02,开放申购,开放赎回,,,,
2019-01-18,0.9734,0.9734,2019-01-18,0.9734,0.9734,,,1,0.01,开放申购,开放赎回,,,,
2019-01-21,0.9738,0.9738,2019-01-21,0.9738,0.9738,,,1,0.04,开放申购,开放赎回,,,,
2019-01-22,0.9738,0.9738,2019-01-22,0.9738,0.9738,,,1,0.00,开放申购,开放赎回,,,,
2019-01-23,0.974,0.9740,2019-01-23,0.9740,0.9740,,,1,0.02,开放申购,开放赎回,,,,
2019-01-24,0.9742,0.9742,2019-01-24,0.9742,0.9742,,,1,0.02,开放申购,开放赎回,,,,
2019-01-25,0.9743,0.9743,2019-01-25,0.9743,0.9743,,,1,0.01,开放申购,开放赎回,,,,
2019-01-28,0.9744,0.9744,2019-01-28,0.9744,0.9744,,,1,0.01,开放申购,开放赎回,,,,
2018-10-08,1.0048,1.0048,2018-10-08,1.0048,1.0048,,,1,-1.59,开放申购,开放赎回,,,,
2018-10-09,1.0028,1.0028,2018-10-09,1.0028,1.0028,,,1,-0.20,开放申购,开放赎回,,,,
2018-10-10,1.0022,1.0022,2018-10-10,1.0022,1.0022,,,1,-0.06,开放申购,开放赎回,,,,
2018-10-11,0.9878,0.9878,2018-10-11,0.9878,0.9878,,,1,-1.44,开放申购,开放赎回,,,,
2018-10-12,0.9975,0.9975,2018-10-12,0.9975,0.9975,,,1,0.98,开放申购,开放赎回,,,,
2018-10-15,0.9956,0.9956,2018-10-15,0.9956,0.9956,,,1,-0.19,开放申购,开放赎回,,,,
2018-10-16,0.9961,0.9961,2018-10-16,0.9961,0.9961,,,1,0.05,开放申购,开放赎回,,,,
2018-10-17,0.9961,0.9961,2018-10-17,0.9961,0.9961,,,1,0.00,暂停申购,暂停赎回,,,,
2018-10-18,0.9908,0.9908,2018-10-18,0.9908,0.9908,,,1,-0.53,开放申购,开放赎回,,,,
2018-10-19,0.9971,0.9971,2018-10-19,0.9971,0.9971,,,1,0.64,开放申购,开放赎回,,,,
2018-10-22,1.0037,1.0037,2018-10-22,1.0037,1.0037,,,1,0.66,开放申购,开放赎回,,,,
2018-10-23,0.9951,0.9951,2018-10-23,0.9951,0.9951,,,1,-0.86,开放申购,开放赎回,,,,
2018-10-24,0.9984,0.9984,2018-10-24,0.9984,0.9984,,,1,0.33,开放申购,开放赎回,,,,
2018-10-25,0.9987,0.9987,2018-10-25,0.9987,0.9987,,,1,0.03,开放申购,开放赎回,,,,
2018-10-26,0.9991,0.9991,2018-10-26,0.9991,0.9991,,,1,0.04,开放申购,开放赎回,,,,
2018-10-29,0.9902,0.9902,2018-10-29,0.9902,0.9902,,,1,-0.89,开放申购,开放赎回,,,,
2018-10-30,0.9916,0.9916,2018-10-30,0.9916,0.9916,,,1,0.14,开放申购,开放赎回,,,,
2018-10-31,0.9948,0.9948,2018-10-31,0.9948,0.9948,,,1,0.32,开放申购,开放赎回,,,,
2018-11-01,0.9949,0.9949,2018-11-01,0.9949,0.9949,,,1,0.01,开放申购,开放赎回,,,,
2018-11-02,1.0023,1.0023,2018-11-02,1.0023,1.0023,,,1,0.74,开放申购,开放赎回,,,,
2018-12-03,0.9824,0.9824,2018-12-03,0.9824,0.9824,,,1,0.46,开放申购,开放赎回,,,,
2018-12-04,0.9829,0.9829,2018-12-04,0.9829,0.9829,,,1,0.05,开放申购,开放赎回,,,,
2018-12-05,0.9821,0.9821,2018-12-05,0.9821,0.9821,,,1,-0.08,开放申购,开放赎回,,,,
2018-12-06,0.9788,0.9788,2018-12-06,0.9788,0.9788,,,1,-0.34,开放申购,开放赎回,,,,
2018-12-07,0.9791,0.9791,2018-12-07,0.9791,0.9791,,,1,0.03,开放申购,开放赎回,,,,
2018-12-10,0.9778,0.9778,2018-12-10,0.9778,0.9778,,,1,-0.13,开放申购,开放赎回,,,,
2018-12-11,0.9783,0.9783,2018-12-11,0.9783,0.9783,,,1,0.05,开放申购,开放赎回,,,,
2018-12-12,0.9783,0.9783,2018-12-12,0.9783,0.9783,,,1,0.00,开放申购,开放赎回,,,,
2018-12-13,0.9805,0.9805,2018-12-13,0.9805,0.9805,,,1,0.22,开放申购,开放赎回,,,,
2018-12-14,0.9775,0.9775,2018-12-14,0.9775,0.9775,,,1,-0.31,开放申购,开放赎回,,,,
2018-12-17,0.9774,0.9774,2018-12-17,0.9774,0.9774,,,1,-0.01,开放申购,开放赎回,,,,
2018-12-18,0.9759,0.9759,2018-12-18,0.9759,0.9759,,,1,-0.15,开放申购,开放赎回,,,,
2018-12-19,0.9745,0.9745,2018-12-19,0.9745,0.9745,,,1,-0.14,开放申购,开放赎回,,,,
2018-12-20,0.9737,0.9737,2018-12-20,0.9737,0.9737,,,1,-0.08,开放申购,开放赎回,,,,
2018-12-21,0.9722,0.9722,2018-12-21,0.9722,0.9722,,,1,-0.15,开放申购,开放赎回,,,,
2018-12-24,0.9729,0.9729,2018-12-24,0.9729,0.9729,,,1,0.07,开放申购,开放赎回,,,,
2018-12-25,0.9725,0.9725,2018-12-25,0.9725,0.9725,,,1,-0.04,暂停申购,暂停赎回,,,,
2018-12-26,0.972,0.9720,2018-12-26,0.9720,0.9720,,,1,-0.05,暂停申购,暂停赎回,,,,
2018-12-27,0.9719,0.9719,2018-12-27,0.9719,0.9719,,,1,-0.01,暂停申购,暂停赎回,,,,
2018-12-28,0.9729,0.9729,2018-12-28,0.9729,0.9729,,,1,0.10,暂停申购,暂停赎回,,,,
2019-01-29,0.9745,0.9745,2019-01-29,0.9745,0.9745,,,1,0.01,开放申购,开放赎回,,,,
2019-01-30,0.9746,0.9746,2019-01-30,0.9746,0.9746,,,1,0.01,开放申购,开放赎回,,,,
2019-01-31,0.9747,0.9747,2019-01-31,0.9747,0.9747,,,1,0.01,暂停申购,暂停赎回,,,,
2019-02-01,0.9749,0.9749,2019-02-01,0.9749,0.9749,,,1,0.02,暂停申购,暂停赎回,,,,
2019-02-11,0.9754,0.9754,2019-02-11,0.9754,0.9754,,,1,0.05,开放申购,开放赎回,,,,
2019-02-12,0.9758,0.9758,2019-02-12,0.9758,0.9758,,,1,0.04,开放申购,开放赎回,,,,
2019-02-13,0.9769,0.9769,2019-02-13,0.9769,0.9769,,,1,0.11,开放申购,开放赎回,,,,
2019-02-14,0.9772,0.9772,2019-02-14,0.9772,0.9772,,,1,0.03,开放申购,开放赎回,,,,
2019-02-15,0.9748,0.9748,2019-02-15,0.9748,0.9748,,,1,-0.25,开放申购,开放赎回,,,,
2019-02-18,0.9784,0.9784,2019-02-18,0.9784,0.9784,,,1,0.37,开放申购,开放赎回,,,,
2019-02-19,0.9777,0.9777,2019-02-19,0.9777,0.9777,,,1,-0.07,开放申购,开放赎回,,,,
2019-02-20,0.9777,0.9777,2019-02-20,0.9777,0.9777,,,1,0.00,开放申购,开放赎回,,,,
2019-02-21,0.9762,0.9762,2019-02-21,0.9762,0.9762,,,1,-0.15,开放申购,开放赎回,,,,
2019-02-22,0.9771,0.9771,2019-02-22,0.9771,0.9771,,,1,0.09,开放申购,开放赎回,,,,
2019-02-25,0.9848,0.9848,2019-02-25,0.9848,0.9848,,,1,0.79,开放申购,开放赎回,,,,
2019-02-26,0.9817,0.9817,2019-02-26,0.9817,0.9817,,,1,-0.31,开放申购,开放赎回,,,,
2019-02-27,0.9816,0.9816,2019-02-27,0.9816,0.9816,,,1,-0.01,开放申购,开放赎回,,,,
2019-02-28,0.9827,0.9827,2019-02-28,0.9827,0.9827,,,1,0.11,开放申购,开放赎回,,,,
2019-03-01,0.9862,0.9862,2019-03-01,0.9862,0.9862,,,1,0.36,开放申购,开放赎回,,,,
2019-03-04,0.9914,0.9914,2019-03-04,0.9914,0.9914,,,1,0.53,开放申购,开放赎回,,,,
2019-06-03,1.0016,1.0016,2019-06-03,1.0016,1.0016,,,1,0.08,开放申购,开放赎回,,,,
2019-06-04,0.9992,0.9992,2019-06-04,0.9992,0.9992,,,1,-0.24,开放申购,开放赎回,,,,
2019-06-05,1.0009,1.0009,2019-06-05,1.0009,1.0009,,,1,0.17,开放申购,开放赎回,,,,
2019-06-06,0.998,0.9980,2019-06-06,0.9980,0.9980,,,1,-0.29,开放申购,开放赎回,,,,
2019-06-10,1.0023,1.0023,2019-06-10,1.0023,1.0023,,,1,0.43,开放申购,开放赎回,,,,
2019-06-11,1.01,1.0100,2019-06-11,1.0100,1.0100,,,1,0.77,开放申购,开放赎回,,,,
2019-06-12,1.0083,1.0083,2019-06-12,1.0083,1.0083,,,1,-0.17,开放申购,开放赎回,,,,
2019-06-13,1.0071,1.0071,2019-06-13,1.0071,1.0071,,,1,-0.12,开放申购,开放赎回,,,,
2019-06-14,1.0048,1.0048,2019-06-14,1.0048,1.0048,,,1,-0.23,开放申购,开放赎回,,,,
2019-06-17,1.0046,1.0046,2019-06-17,1.0046,1.0046,,,1,-0.02,开放申购,开放赎回,,,,
2019-06-18,1.0056,1.0056,2019-06-18,1.0056,1.0056,,,1,0.10,开放申购,开放赎回,,,,
2019-06-19,1.009,1.0090,2019-06-19,1.0090,1.0090,,,1,0.34,开放申购,开放赎回,,,,
2019-06-20,1.0162,1.0162,2019-06-20,1.0162,1.0162,,,1,0.71,开放申购,开放赎回,,,,
2019-06-21,1.0167,1.0167,2019-06-21,1.0167,1.0167,,,1,0.05,开放申购,开放赎回,,,,
2019-06-24,1.018,1.0180,2019-06-24,1.0180,1.0180,,,1,0.13,开放申购,开放赎回,,,,
2019-06-25,1.0165,1.0165,2019-06-25,1.0165,1.0165,,,1,-0.15,开放申购,开放赎回,,,,
2019-06-26,1.0165,1.0165,2019-06-26,1.0165,1.0165,,,1,0.00,开放申购,开放赎回,,,,
2019-06-27,1.02,1.0200,2019-06-27,1.0200,1.0200,,,1,0.34,开放申购,开放赎回,,,,
2019-06-28,1.0202,1.0202,2019-06-28,1.0202,1.0202,,,1,0.02,开放申购,开放赎回,,,,
2019-06-30,1.0202,1.0202,2019-06-30,1.0202,1.0202,,,0,,开放申购,开放赎回,,,,
2019-04-02,1.0109,1.0109,2019-04-02,1.0109,1.0109,,,1,-0.07,开放申购,开放赎回,,,,
2019-04-03,1.0124,1.0124,2019-04-03,1.0124,1.0124,,,1,0.15,开放申购,开放赎回,,,,
2019-04-04,1.0154,1.0154,2019-04-04,1.0154,1.0154,,,1,0.30,开放申购,开放赎回,,,,
2019-04-08,1.0161,1.0161,2019-04-08,1.0161,1.0161,,,1,0.07,开放申购,开放赎回,,,,
2019-04-09,1.018,1.0180,2019-04-09,1.0180,1.0180,,,1,0.19,开放申购,开放赎回,,,,
2019-04-10,1.0197,1.0197,2019-04-10,1.0197,1.0197,,,1,0.17,开放申购,开放赎回,,,,
2019-04-11,1.0131,1.0131,2019-04-11,1.0131,1.0131,,,1,-0.65,开放申购,开放赎回,,,,
2019-04-12,1.0116,1.0116,2019-04-12,1.0116,1.0116,,,1,-0.15,开放申购,开放赎回,,,,
2019-04-15,1.0098,1.0098,2019-04-15,1.0098,1.0098,,,1,-0.18,开放申购,开放赎回,,,,
2019-04-16,1.0133,1.0133,2019-04-16,1.0133,1.0133,,,1,0.35,开放申购,开放赎回,,,,
2019-04-17,1.0144,1.0144,2019-04-17,1.0144,1.0144,,,1,0.11,开放申购,开放赎回,,,,
2019-04-18,1.0132,1.0132,2019-04-18,1.0132,1.0132,,,1,-0.12,开放申购,开放赎回,,,,
2019-04-19,1.0154,1.0154,2019-04-19,1.0154,1.0154,,,1,0.22,暂停申购,暂停赎回,,,,
2019-04-22,1.0124,1.0124,2019-04-22,1.0124,1.0124,,,1,-0.30,暂停申购,暂停赎回,,,,
2019-04-23,1.0128,1.0128,2019-04-23,1.0128,1.0128,,,1,0.04,开放申购,开放赎回,,,,
2019-04-24,1.0134,1.0134,2019-04-24,1.0134,1.0134,,,1,0.06,开放申购,开放赎回,,,,
2019-04-25,1.0095,1.0095,2019-04-25,1.0095,1.0095,,,1,-0.38,开放申购,开放赎回,,,,
2019-04-26,1.0074,1.0074,2019-04-26,1.0074,1.0074,,,1,-0.21,开放申购,开放赎回,,,,
2019-04-29,1.0093,1.0093,2019-04-29,1.0093,1.0093,,,1,0.19,暂停申购,暂停赎回,,,,
2019-04-30,1.0114,1.0114,2019-04-30,1.0114,1.0114,,,1,0.21,暂停申购,暂停赎回,,,,
2019-05-06,0.9985,0.9985,2019-05-06,0.9985,0.9985,,,1,-1.28,开放申购,开放赎回,,,,
2019-05-07,1.0011,1.0011,2019-05-07,1.0011,1.0011,,,1,0.26,开放申购,开放赎回,,,,
2019-05-08,0.9976,0.9976,2019-05-08,0.9976,0.9976,,,1,-0.35,开放申购,开放赎回,,,,
2019-05-09,0.9943,0.9943,2019-05-09,0.9943,0.9943,,,1,-0.33,开放申购,开放赎回,,,,
2019-05-10,1.002,1.0020,2019-05-10,1.0020,1.0020,,,1,0.77,开放申购,开放赎回,,,,
2019-05-13,1.0003,1.0003,2019-05-13,1.0003,1.0003,,,1,-0.17,暂停申购,暂停赎回,,,,
2019-05-14,0.9985,0.9985,2019-05-14,0.9985,0.9985,,,1,-0.18,开放申购,开放赎回,,,,
2019-05-15,1.0054,1.0054,2019-05-15,1.0054,1.0054,,,1,0.69,开放申购,开放赎回,,,,
2019-05-16,1.0069,1.0069,2019-05-16,1.0069,1.0069,,,1,0.15,开放申购,开放赎回,,,,
2019-05-17,0.9999,0.9999,2019-05-17,0.9999,0.9999,,,1,-0.70,开放申购,开放赎回,,,,
2019-05-20,0.9962,0.9962,2019-05-20,0.9962,0.9962,,,1,-0.37,开放申购,开放赎回,,,,
2019-05-21,0.9996,0.9996,2019-05-21,0.9996,0.9996,,,1,0.34,开放申购,开放赎回,,,,
2019-05-22,0.9986,0.9986,2019-05-22,0.9986,0.9986,,,1,-0.10,开放申购,开放赎回,,,,
2019-05-23,0.9933,0.9933,2019-05-23,0.9933,0.9933,,,1,-0.53,开放申购,开放赎回,,,,
2019-05-24,0.9954,0.9954,2019-05-24,0.9954,0.9954,,,1,0.21,开放申购,开放赎回,,,,
2019-05-27,0.9983,0.9983,2019-05-27,0.9983,0.9983,,,1,0.29,开放申购,开放赎回,,,,
2019-05-28,1.0018,1.0018,2019-05-28,1.0018,1.0018,,,1,0.35,开放申购,开放赎回,,,,
2019-05-29,1.0018,1.0018,2019-05-29,1.0018,1.0018,,,1,0.00,开放申购,开放赎回,,,,
2019-05-30,1.0014,1.0014,2019-05-30,1.0014,1.0014,,,1,-0.04,开放申购,开放赎回,,,,
2019-05-31,1.0008,1.0008,2019-05-31,1.0008,1.0008,,,1,-0.06,开放申购,开放赎回,,,,
2019-03-05,0.994,0.9940,2019-03-05,0.9940,0.9940,,,1,0.26,开放申购,开放赎回,,,,
2019-03-06,0.9963,0.9963,2019-03-06,0.9963,0.9963,,,1,0.23,开放申购,开放赎回,,,,
2019-03-07,0.99,0.9900,2019-03-07,0.9900,0.9900,,,1,-0.63,开放申购,开放赎回,,,,
2019-03-08,0.9815,0.9815,2019-03-08,0.9815,0.9815,,,1,-0.86,开放申购,开放赎回,,,,
2019-03-11,0.9891,0.9891,2019-03-11,0.9891,0.9891,,,1,0.77,开放申购,开放赎回,,,,
2019-03-12,0.993,0.9930,2019-03-12,0.9930,0.9930,,,1,0.39,开放申购,开放赎回,,,,
2019-03-13,0.9846,0.9846,2019-03-13,0.9846,0.9846,,,1,-0.85,开放申购,开放赎回,,,,
2019-03-14,0.981,0.9810,2019-03-14,0.9810,0.9810,,,1,-0.37,开放申购,开放赎回,,,,
2019-03-15,0.9854,0.9854,2019-03-15,0.9854,0.9854,,,1,0.45,开放申购,开放赎回,,,,
2019-03-18,0.9967,0.9967,2019-03-18,0.9967,0.9967,,,1,1.15,开放申购,开放赎回,,,,
2019-03-19,0.9951,0.9951,2019-03-19,0.9951,0.9951,,,1,-0.16,开放申购,开放赎回,,,,
2019-03-20,0.9939,0.9939,2019-03-20,0.9939,0.9939,,,1,-0.12,开放申购,开放赎回,,,,
2019-03-21,0.9951,0.9951,2019-03-21,0.9951,0.9951,,,1,0.12,开放申购,开放赎回,,,,
2019-03-22,0.9953,0.9953,2019-03-22,0.9953,0.9953,,,1,0.02,开放申购,开放赎回,,,,
2019-03-25,0.9897,0.9897,2019-03-25,0.9897,0.9897,,,1,-0.56,开放申购,开放赎回,,,,
2019-03-26,0.9866,0.9866,2019-03-26,0.9866,0.9866,,,1,-0.31,开放申购,开放赎回,,,,
2019-03-27,0.9913,0.9913,2019-03-27,0.9913,0.9913,,,1,0.48,开放申购,开放赎回,,,,
2019-03-28,0.9917,0.9917,2019-03-28,0.9917,0.9917,,,1,0.04,开放申购,开放赎回,,,,
2019-03-29,1.0028,1.0028,2019-03-29,1.0028,1.0028,,,1,1.12,开放申购,开放赎回,,,,
2019-04-01,1.0116,1.0116,2019-04-01,1.0116,1.0116,,,1,0.88,开放申购,开放赎回,,,,
2021-06-22,1.1286,1.1286,2021-06-22,1.1286,1.1286,,,1,0.06,开放申购,开放赎回,,,,
2021-06-23,1.1312,1.1312,2021-06-23,1.1312,1.1312,,,1,0.23,开放申购,开放赎回,,,,
2021-06-24,1.1315,1.1315,2021-06-24,1.1315,1.1315,,,1,0.03,开放申购,开放赎回,,,,
2021-06-25,1.1349,1.1349,2021-06-25,1.1349,1.1349,,,1,0.30,开放申购,开放赎回,,,,
2021-06-28,1.1342,1.1342,2021-06-28,1.1342,1.1342,,,1,-0.06,开放申购,开放赎回,,,,
2021-06-29,1.1312,1.1312,2021-06-29,1.1312,1.1312,,,1,-0.26,开放申购,开放赎回,,,,
2021-06-30,1.1323,1.1323,2021-06-30,1.1323,1.1323,,,1,0.10,开放申购,开放赎回,,,,
2021-07-01,1.1325,1.1325,2021-07-01,1.1325,1.1325,,,1,0.02,暂停申购,暂停赎回,,,,
2021-07-02,1.1298,1.1298,2021-07-02,1.1298,1.1298,,,1,-0.24,开放申购,开放赎回,,,,
2021-07-05,1.1304,1.1304,2021-07-05,1.1304,1.1304,,,1,0.05,开放申购,开放赎回,,,,
2021-07-06,1.1279,1.1279,2021-07-06,1.1279,1.1279,,,1,-0.22,开放申购,开放赎回,,,,
2021-07-07,1.1308,1.1308,2021-07-07,1.1308,1.1308,,,1,0.26,开放申购,开放赎回,,,,
2021-07-08,1.1234,1.1234,2021-07-08,1.1234,1.1234,,,1,-0.65,开放申购,开放赎回,,,,
2021-07-09,1.1249,1.1249,2021-07-09,1.1249,1.1249,,,1,0.13,开放申购,开放赎回,,,,
2021-07-12,1.1268,1.1268,2021-07-12,1.1268,1.1268,,,1,0.17,开放申购,开放赎回,,,,
2021-07-13,1.1298,1.1298,2021-07-13,1.1298,1.1298,,,1,0.27,开放申购,开放赎回,,,,
2021-07-14,1.1286,1.1286,2021-07-14,1.1286,1.1286,,,1,-0.11,开放申购,开放赎回,,,,
2021-07-15,1.1276,1.1276,2021-07-15,1.1276,1.1276,,,1,-0.09,开放申购,开放赎回,,,,
2021-07-16,1.129,1.1290,2021-07-16,1.1290,1.1290,,,1,0.12,开放申购,开放赎回,,,,
2021-07-19,1.128,1.1280,2021-07-19,1.1280,1.1280,,,1,-0.09,开放申购,开放赎回,,,,
2019-07-29,1.0242,1.0242,2019-07-29,1.0242,1.0242,,,1,0.03,开放申购,开放赎回,,,,
2019-07-30,1.0244,1.0244,2019-07-30,1.0244,1.0244,,,1,0.02,开放申购,开放赎回,,,,
2019-07-31,1.0219,1.0219,2019-07-31,1.0219,1.0219,,,1,-0.24,开放申购,开放赎回,,,,
2019-08-01,1.0178,1.0178,2019-08-01,1.0178,1.0178,,,1,-0.40,开放申购,开放赎回,,,,
2019-08-02,1.0129,1.0129,2019-08-02,1.0129,1.0129,,,1,-0.48,开放申购,开放赎回,,,,
2019-08-05,1.0042,1.0042,2019-08-05,1.0042,1.0042,,,1,-0.86,开放申购,开放赎回,,,,
2019-08-06,0.9992,0.9992,2019-08-06,0.9992,0.9992,,,1,-0.50,开放申购,开放赎回,,,,
2019-08-07,0.9969,0.9969,2019-08-07,0.9969,0.9969,,,1,-0.23,开放申购,开放赎回,,,,
